0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-492.10858,42.304478,-34.118587,-6.3505692,-8.457234,0.3897899,-15.319623,-8.202747,-10.428464,-9.581351,-10.78889,1.8977861,-5.4635983,-8.184197,-4.9108396,2.8999133,4.9959884,4.6354423,8.215956,7.9389567,7.172992,5.3855367,-2.0208912,-0.73760486,-2.84227,2.2972279,-2.2978559,-2.4457471,0.0074069244,-3.6304293,-1.531761,-0.003084172,1.1363122,0.04605844,-0.5383366,2.1492496,2.3400378,1.6789596,1.0083764,-0.027712526,happy
-650.4999,61.521507,-6.8846474,4.444444,-2.592438,6.24413,-10.429364,2.4675057,-8.44164,-10.932005,-3.943893,-5.586445,-5.1840262,-3.7310688,-6.4706697,-3.7557945,-3.4929245,-1.305033,-6.5134864,-6.671893,-4.6069975,-5.711808,-3.5841713,-4.3099766,-3.6506145,-0.841231,-4.014798,0.69540024,-0.32187995,0.20578079,-1.2528393,0.0013713837,-0.55765074,0.055932235,2.032707,2.590968,1.3334655,0.44971284,0.74696565,1.0472189,happy
-749.35004,68.83982,2.028281,20.5895,0.856299,11.225975,-9.47981,5.449946,-3.3252885,-10.442801,-0.3407134,-4.8847094,-1.4189574,-3.375825,-5.5502295,-1.5676147,-2.1239374,0.64183426,-6.1321335,-3.6046464,-3.1731982,-5.745636,-2.3209083,-4.4294333,-4.4937334,-4.230855,-6.0346913,-4.7795267,-4.3460507,-4.397343,-3.3477144,-3.830906,-3.0732963,-2.076018,-3.742407,-2.8846393,-1.268716,-3.680386,-1.1396843,1.5996304,calm
-785.0691,59.15985,12.515004,17.7636,-4.26778,7.6800723,-11.846792,9.54002,-7.778509,-8.979356,-2.9706116,-3.595892,-1.0531087,-3.0821264,-4.781385,-3.1683114,-2.8540697,2.3783822,-6.8861165,-3.5112693,-2.7272258,-3.5752642,-1.4647843,-7.0708413,-4.004397,-3.5799155,-3.6573656,-5.2993627,-5.0145273,-1.1244092,-4.6516933,-3.5708003,-2.9640148,-1.2599055,-3.8444817,-4.2898602,-2.9025085,-4.3771844,-2.3633525,-0.53487426,neutral
-707.4629,61.71383,9.312499,15.514553,-2.9084477,11.471708,-7.640927,4.978368,-5.326109,-10.510428,-1.2476317,-4.4533367,-3.9483528,-2.5134954,-6.632356,-1.610038,-3.291442,0.08907779,-6.1895576,-3.2644465,-3.1723566,-6.184557,-3.732318,-5.11469,-5.355477,-3.9276323,-5.7490253,-3.5046906,-5.1269054,-2.920266,-5.242212,-3.287333,-3.7171643,-2.201247,-2.8972375,-0.4385195,0.20302631,-0.8564235,0.7280192,2.2876945,calm
-541.4923,53.22712,-26.561357,-5.9657993,-12.180582,-5.2539034,-15.648673,-6.9507613,-10.661845,-13.543088,-13.656575,-6.377178,0.016810484,-6.9165397,-6.908,6.1581354,3.942268,2.757825,5.7971206,1.686565,3.6055427,2.49437,3.5012379,4.6133566,0.96265537,2.2220945,-2.4340913,-6.2249446,-1.7098478,0.7402243,-1.523842,-0.5202488,-2.6278563,-1.3890711,1.372244,0.47984567,0.18475427,-4.145309,-4.1175303,0.080346756,sad
-516.5845,41.96442,-12.288616,-1.9679466,-6.53949,-5.2233562,-12.017015,-0.0041928245,-10.824507,-9.956346,-11.5578985,-3.547512,-1.7812296,-7.806282,-5.4468136,-4.4805217,-5.2920713,-4.199579,-6.7351556,-6.765498,-5.715767,-4.082805,-2.2767541,-0.7346023,1.8766199,3.7579408,2.003934,3.8768256,3.4441202,2.877473,4.205974,3.4936218,0.90718246,0.053090576,-1.6353971,-0.6738426,0.5057594,0.32865492,-0.4280434,-1.1248505,disgust
-598.18866,59.422256,-1.4895415,3.5391922,-10.25005,6.200447,-10.931191,1.0275557,-10.835167,-10.086814,-7.100991,-3.588604,0.11573605,-6.221177,-4.3948255,-0.7373341,-4.907268,-1.9074472,-2.978535,-5.8216233,-3.8164196,-4.411255,-4.2858825,-4.08385,-4.408129,-0.98784333,-4.8275557,-1.8960708,-1.4674377,-0.15517318,-0.12832898,0.8679369,0.94614303,0.5729574,0.8842224,2.4183955,2.8151782,2.721804,1.3109809,1.8706915,disgust
-723.12286,59.119186,9.214816,13.400778,-6.966353,7.6045346,-11.728665,7.682487,-6.862984,-10.753265,-3.0503283,-4.3620205,-3.3356771,-4.714387,-6.3105793,-3.061702,-3.3768861,-0.11833464,-8.095563,-3.2585652,-3.5839822,-5.9446726,-2.9401474,-7.208842,-4.413219,-4.018676,-4.1582136,-5.226141,-5.1647816,-1.6472242,-5.0602036,-3.9749303,-4.0950994,-1.3137379,-2.9521043,-1.5886098,1.0580844,0.552437,2.8332818,2.5397267,sad
-545.42725,48.67006,-19.531494,4.3400183,-13.57731,5.0383368,-12.0924835,-3.9302666,-8.256691,-11.292128,-8.646495,-0.37709007,-1.1942378,-7.1310086,-6.7801313,0.16617608,-5.572213,-4.7425137,-3.547431,-3.9141371,1.5338535,3.3408918,6.147513,8.580611,5.580729,6.7867002,1.1859684,0.79347175,0.4782455,0.60101825,0.3573683,-0.8814359,-1.3461317,-0.6534166,-1.2387216,-1.3747517,-0.326134,0.7170396,-1.3086344,-1.4536165,fearful
-401.084,25.331026,-38.479202,-5.0326467,-18.697584,-8.060392,-9.078775,-1.3143599,-5.6630855,-5.0939837,-6.768844,-4.863029,-5.6504097,-7.6602974,-1.8838515,3.4678216,7.4847555,10.812482,10.293391,2.2370646,-1.5560002,-5.437535,-2.6818912,2.1636906,-0.25336632,1.1801345,-3.230825,-5.599812,-3.0001683,0.7058881,1.4641958,0.27228537,0.52780586,0.83390945,1.1849204,3.775709,0.6550116,-1.9354051,-1.7839125,0.83544415,angry
-593.33264,72.956505,-13.331355,5.087068,-7.035333,1.3338492,-13.315836,8.464623,-8.667774,-12.896172,-9.352843,-2.759902,-1.5201509,-5.3122697,-3.4794009,-3.7351468,-5.4145045,-0.54277754,-4.2261415,-5.1858177,-7.7987695,-5.453516,-2.8002493,-3.9516144,-3.241627,-1.3883696,-3.9419181,-0.5659457,-0.699927,-0.16114107,-1.0727925,-0.25982338,-1.0635624,0.61834216,-0.17696972,1.2348509,0.13020933,0.7525719,2.1225262,2.0433733,angry
-609.46,62.59998,-8.533149,-0.44424295,-10.947049,3.449654,-12.856941,0.32903558,-7.2083254,-12.405253,-6.8502607,-1.1466696,-1.4078212,-6.5223937,-5.9568887,-0.37866217,-4.8791533,-2.643936,-1.9555464,-8.694922,-5.2817864,-5.26261,-3.000287,-3.8952093,-3.110496,5.7337446,-0.17670283,4.6471376,7.1239047,5.599752,3.9719129,3.356882,2.085045,0.9278492,0.68070585,2.0567994,2.554674,0.26295093,0.6493129,0.082590915,fearful
-699.9483,54.74702,1.8782455,14.633469,-6.6950765,9.224676,-10.008348,7.0308514,-4.7925515,-8.428759,-5.4231014,-5.041843,-7.0253916,-4.661053,-6.5238204,-4.367684,-3.5093734,-1.5341524,-4.1643376,-6.3124213,-3.3715825,-5.904492,-2.7280908,-3.0588787,-4.300394,-0.8203972,-6.745635,-1.0938936,-2.484998,-0.95891565,-1.9267404,-0.26940858,1.0481594,1.4742651,1.3775413,2.2464027,1.9006718,0.31786498,0.13604552,0.07426234,surprised
-628.50574,48.4362,-4.3991995,12.62347,-10.814904,3.7285457,-10.646004,8.467681,-4.0539083,-7.635023,-8.088514,-6.2172894,-6.6408134,-3.8181891,-6.389506,-3.2247524,-3.0767834,-3.766061,-5.691274,-2.9723017,-3.7757685,-4.7224593,-1.7143596,-2.546171,-1.4934341,1.2411665,-2.4416802,2.0584059,1.0488195,1.0210344,-0.77327317,0.9528621,2.2851796,0.03857461,1.1562438,3.1509318,1.0502278,1.9477413,1.4093677,1.0556458,surprised
-776.58417,67.14871,8.78092,14.383939,-0.13287804,10.260218,-13.132438,6.926582,-9.562615,-9.002353,-1.769607,-4.1137323,1.7367764,-4.7683096,-5.6059594,-1.8326869,-0.32179782,1.0986853,-8.030909,-2.68139,-3.4606843,-2.955097,-1.156312,-6.6436234,-2.4650762,-2.037693,-2.4145372,-4.770233,-3.7710054,-0.95114124,-4.1204886,-3.6173162,-3.7126877,-1.8451154,-2.514283,-3.280494,-1.8971522,-3.2503006,-2.557275,-3.241528,neutral
-733.8371,67.95543,2.9854016,13.132645,2.8292713,9.173278,-11.106443,7.9236784,-7.2644057,-8.801796,-0.59714204,-3.7836246,-0.83947504,-2.9730906,-7.0046983,-1.1395471,-1.260508,-0.2395055,-7.038713,-3.4013124,-4.539055,-3.9758697,-1.8322964,-6.6184816,-4.3858395,-3.2131703,-5.9112716,-3.739381,-4.2829957,-2.8697019,-4.9684114,-3.2094772,-4.149779,-1.9167382,-3.9144826,-0.5363819,-0.5526691,-2.278419,0.60069734,0.8249596,calm
-719.27734,59.59689,5.2834754,14.971994,-4.22105,11.400226,-8.386884,5.43118,-5.619642,-10.144651,0.21841206,-4.874405,-4.1614122,-2.1207802,-7.2170057,-2.0122337,-2.7944732,0.4622038,-5.2822504,-3.956602,-3.682026,-5.965663,-3.1940148,-4.3228025,-4.7266583,-3.7478266,-7.333668,-3.7136576,-4.675416,-2.7838326,-4.834509,-3.8521092,-3.5779595,-3.5208006,-3.9403265,-2.4169893,-1.1090969,-2.5426307,0.7927407,1.7607256,calm
-695.3707,68.06368,-4.1603146,7.9907274,0.30152482,7.6260867,-8.85144,2.442038,-9.702423,-10.936587,-3.5460851,-3.8790588,-5.2389445,-2.6536994,-6.5750012,-3.019849,-1.6686977,-0.7860115,-6.5164633,-6.808325,-3.4214246,-5.4687886,-4.761582,-6.44353,-5.439026,-2.8378863,-6.343789,-2.961489,-3.0094924,-2.0261326,-3.2271276,-2.2665465,-0.17315201,0.32902938,0.020919563,1.1978233,0.6074724,-1.5512964,-0.771101,-0.00016383121,happy
-435.63382,30.41416,-23.069136,-5.525141,-10.644697,-2.2362359,-10.10989,-4.973722,-4.378268,-8.310051,-9.420911,-2.187839,-6.0112877,-5.6873884,-1.162784,3.2138696,8.859248,9.698972,9.680315,5.751152,2.226376,1.1050388,-0.7766803,1.9908425,0.058041416,0.24679501,-4.811,-5.2671566,-0.0044801356,-0.7061146,1.6922479,1.368197,1.2180488,1.8833119,2.7668848,1.698957,-0.31870106,-1.4031304,0.46944785,1.1387287,happy
-717.7396,66.69447,7.624549,17.123014,-2.2784202,10.637121,-6.0229964,4.213785,-5.8658686,-9.819799,-0.7131906,-5.773388,-3.816944,-2.232373,-7.3663883,-1.5128306,-4.2118397,-1.0838041,-7.0640807,-3.3556678,-4.169324,-6.477844,-4.7407694,-4.4441204,-5.1309266,-4.0408125,-6.5119433,-3.9630826,-5.6966295,-3.1526408,-5.603475,-4.255123,-4.1005673,-2.4648957,-2.6367278,0.521,1.7464625,0.17632878,2.1576247,0.789038,calm
-791.3226,70.86482,9.540017,12.143424,-4.176733,7.5994625,-10.357199,5.9817505,-9.464372,-9.75619,-2.372332,-3.238916,1.9354327,-5.443946,-2.9275281,-0.9758985,-2.2410507,0.89490205,-7.740185,-3.4849112,-3.0918305,-2.7562144,-2.2433622,-6.120751,-2.602517,-3.3590004,-2.5401783,-5.0963955,-4.51263,-1.1154827,-3.9554927,-3.5258245,-3.9979143,-2.5555294,-2.1494558,-4.0855565,-3.017406,-3.6955094,-2.8407056,-3.6331756,neutral
-742.2926,63.671303,-1.489987,17.553986,0.073392205,8.155811,-9.610529,4.99316,-4.0380645,-11.5866785,-0.9956143,-4.9104724,-4.1967044,-2.8825657,-7.8861365,-1.5754781,-3.8234892,-0.7086882,-6.5866766,-4.26387,-3.2415652,-6.5625973,-2.4903991,-4.928253,-3.941134,-4.4501724,-6.3134375,-3.535222,-4.805924,-3.6252968,-3.910356,-3.7406714,-3.8018987,-3.3341613,-3.282056,-1.9833293,-0.69128555,-1.4516367,1.5500965,3.397917,calm
-659.3728,60.433094,-11.170637,3.4961622,-1.1086311,6.5946097,-13.950198,0.043474633,-12.831551,-10.950245,-3.7233663,-0.7505852,-4.5102987,-4.400849,-8.13645,-2.4118454,-1.6940033,-1.1394497,-6.628181,-5.0485964,-2.5090976,-5.363605,-4.139293,-3.5367632,-3.9984486,-2.4079046,-5.503832,0.73816323,2.599116,4.8582687,4.4199853,4.9243946,4.075431,1.4804522,2.2206762,1.2664249,-0.15885605,0.63045,0.98956645,1.2319927,happy
-439.20355,29.96304,-27.670982,-6.093647,-11.945277,-2.4211128,-11.969351,-6.7953005,-6.816496,-9.634317,-7.370639,-0.31232557,-6.67275,-6.6004667,-2.517285,1.4576074,6.6785283,8.311851,10.115367,9.169906,6.3133464,2.2766516,-1.2840664,0.8398875,-3.66502,-1.7126799,-4.428734,-3.9160933,0.27513933,-1.6323467,-0.57025695,0.58986247,1.3266189,1.8407179,1.3666624,-0.33462736,-2.104368,-1.7282457,2.1864598,2.4158847,happy
-501.9472,44.17207,-11.031918,-3.3101327,-10.378845,0.35534596,-15.37332,3.4113636,-11.094648,-10.508227,-7.942953,-1.5448662,-0.9805842,-7.266027,-1.9712416,-3.5524273,-4.287512,-3.168298,-7.320386,-6.504669,-5.1579957,-4.084366,-2.8015528,-0.7767548,1.1977285,2.9371476,-0.2638069,1.1468302,0.9200606,1.103458,0.71078837,1.9376493,1.5064284,1.9485655,0.16368836,0.21309316,-0.30820212,-0.2664872,-0.21617658,-1.2354584,disgust
-535.3101,57.843544,-26.71888,-1.4529504,-11.555067,0.7592019,-17.656168,-11.869724,-7.3193355,-16.051098,-14.171878,-3.6005585,0.00036460027,-11.084943,-9.501804,3.1330943,-5.2022734,-3.4065425,-1.2005626,-5.120051,-0.40276745,-1.2123039,2.7289286,5.7105346,4.4048333,11.301697,5.8226666,1.4901421,2.0909908,0.2783264,-1.3509077,-1.9102647,0.06402325,1.889626,-0.23750916,0.930823,0.38974223,-4.018641,-2.9536862,-0.91857487,sad
-692.8894,68.48083,-1.9817263,6.339781,-8.118032,5.022191,-13.959387,5.1676135,-5.325347,-10.689814,-7.984652,-2.7584684,-1.4985992,-6.9140515,-6.406333,-1.1208932,-6.986415,-1.5313392,-5.1868396,-4.7292,-3.4925308,-5.63776,-1.8386976,-5.3100796,-5.220877,-0.506801,-3.0194654,-2.1443114,-1.1076261,1.2895544,-0.011135605,2.636731,1.5826201,2.0799596,2.9700875,1.8364276,3.630205,2.4796205,1.3721682,0.81523484,sad
-645.1961,64.79048,-0.30664334,7.644783,-4.7968497,1.9077482,-9.393701,6.5421805,-8.617155,-6.758532,-7.878101,-3.8733478,1.8972478,-4.7431035,-4.5328107,-1.0445936,-3.0748134,-1.2502384,-3.962563,-6.6057453,-5.5914373,-2.9757364,-3.1506796,-4.8429723,-4.10728,-0.7443266,-4.834304,-3.2012455,-2.4447176,-1.6698823,-1.9131163,0.114715576,-1.0537364,-0.86844486,-0.6321691,-0.34238425,-0.23373295,-0.5235859,0.54159033,0.21668278,disgust
-411.2887,25.658417,-33.063904,-5.1307735,-10.87821,-6.1960588,-13.299936,-1.7995654,-5.5116887,-3.8884969,-9.321005,-5.120658,-3.0789878,-7.752686,-2.6092412,1.9921778,4.366392,9.430605,9.243135,4.560939,2.8098671,-4.2391,-4.8458085,-2.1566193,-1.7945206,3.5142713,0.24629812,-2.0689552,-4.4147515,-2.9144456,0.3467064,1.2530507,-0.5011548,-0.9157322,0.9583229,3.9044046,2.038564,-1.0251291,-1.1196944,-0.7986117,angry
-493.5906,45.543186,-21.465,-2.7342434,-10.200647,0.08030242,-10.672798,-4.0195003,-5.2806716,-9.423756,-10.2353325,-1.1182358,1.0136664,-5.1395173,-6.499156,0.1748226,-0.9099932,-2.4339063,-0.60932356,-1.1777408,2.1711905,6.042118,9.429925,8.836739,4.8288317,5.8042874,-2.2278516,-3.2475455,0.8296976,1.1325227,0.92537457,-1.6144776,-1.6714035,-1.2830292,-1.6719255,-0.3097046,0.56253195,-1.456895,-1.907431,-1.3837184,fearful
-606.31006,69.51655,-7.0605984,2.778395,-8.13037,7.1355596,-11.923903,3.6027536,-6.421681,-14.666798,-6.205822,-0.45138195,-2.400251,-5.952632,-5.36274,1.4625975,-5.109872,-0.22988714,-0.6879963,-8.879616,-6.1193676,-4.5324244,-3.568297,-2.9070296,-2.2263112,3.066873,-3.967024,0.06469483,0.10011179,0.81934726,2.7514865,3.7120688,4.6932144,5.4743342,5.5114284,6.19928,3.5156672,0.41884804,0.39421138,0.8324636,fearful
-582.1395,55.954144,-8.914265,4.5497546,-6.830102,0.4632551,-11.83745,-0.00083191285,-6.441773,-12.171426,-9.026666,-4.323584,-2.9410772,-5.2673473,-5.1076617,-3.751451,-6.123669,-1.7549822,-5.7848587,-5.1787524,-3.1789737,-4.447009,-2.9445643,-3.673999,-2.8765633,-1.082398,-4.1657662,-1.4125793,-2.0743723,0.8242284,1.7698275,1.8242546,2.5537577,2.4891894,1.4525979,2.3281696,1.0379868,0.068370044,-0.73867005,-0.0076543097,angry
-694.92224,64.70917,-4.611453,10.060948,-5.210668,6.370267,-16.677208,6.7471423,-8.16823,-13.710858,-5.171452,-7.9038734,-7.2010264,-4.6354494,-7.1243625,-3.6049106,-5.1902413,-1.4570273,-3.3573303,-6.1663446,-3.0678818,-3.6814723,-0.1020645,-2.8624024,-3.286111,-3.0588386,-6.7696433,-0.5260143,-4.2537313,-1.6641952,-1.9719042,-0.18984526,2.8946862,2.4638727,3.6601906,3.8699875,2.7453694,0.8212012,1.1935967,1.0353273,surprised
-601.02136,44.4921,-0.4725774,12.770543,-10.8080225,5.769923,-13.748767,6.0496855,-6.4887815,-10.707225,-10.1272,-6.126527,-9.16268,-4.967164,-6.829777,-3.440101,-4.3528514,-3.2704659,-5.056709,-3.3297095,-6.1186247,-4.6400905,-3.3810976,-1.6035013,-3.3882859,0.42710948,-3.9294133,-0.12132511,-0.66101706,-0.5822801,-0.28061208,1.8756427,2.028258,2.0355067,1.8253443,1.8357179,-0.65081114,0.14229636,0.15862334,-0.8323197,surprised
-717.3812,51.189217,-10.805838,6.456191,-5.1784506,3.5753567,-7.8627234,-0.5267299,-13.204646,-7.0598483,-3.648671,-3.349611,-5.2239037,-3.6931136,-4.697551,-1.1141416,-3.8886414,-3.1223896,-5.9346347,-4.6168,-4.3085837,-3.5024712,-3.1365466,-3.8970687,-2.1864166,0.94999576,-2.8021643,-1.2312014,-1.5362082,0.09571047,-2.7416296,-2.281758,-1.4011108,-1.6660898,-2.221208,-0.4400643,-1.4154047,-0.52832437,0.037139777,1.305457,surprised
-527.27814,56.267395,-24.903807,2.0987084,-8.145054,-2.9493089,-17.689379,-1.0354322,-13.587098,-10.085804,-5.5266542,-4.4095073,-8.090686,-5.281757,-4.3086286,-1.1012343,0.1807036,-0.38321158,-5.491346,-0.46923184,1.0988917,-0.39205953,0.21492794,-2.3271358,-0.18310477,1.3926113,-3.4230971,0.5518815,1.0993217,1.843195,-1.1391587,-0.6573893,0.4944108,0.7788658,-0.24915834,1.317232,-0.51258343,1.302225,1.0956941,0.9286516,surprised
-522.64044,51.505016,-29.94377,-5.666643,-8.850276,-3.1306043,-23.63224,-10.781091,-9.714712,-21.439531,-14.4464855,-2.348407,-10.024679,-7.7048426,1.6488587,-1.0925272,-0.8879806,4.6609507,0.3588003,0.5129261,7.781599,7.529334,3.8140163,1.0873584,-0.78212565,0.12671405,-1.5592341,0.110942096,-1.1314844,-1.0781578,-1.1304694,-1.3247463,-0.3254978,-2.4425821,-3.3297687,0.14332482,1.5141705,1.3095516,-1.0110363,-1.4185702,sad
-671.78217,50.70359,-5.8298526,12.161356,-8.373692,2.7778406,-12.400687,0.22669186,-8.616441,-8.038242,-7.6951504,-2.8450646,-3.1255085,-5.7357225,-4.240155,-0.9651054,-3.494578,-2.3354192,-4.5311995,-4.0137076,-2.6006293,0.47744823,-1.0324103,0.40590852,1.1064214,1.6916735,-0.86469483,2.0767164,-0.06662071,1.6404855,0.026971593,1.2190967,1.1821948,-0.4150764,-0.46047592,0.9589611,-1.1931045,0.5180947,-0.32838276,0.2451968,disgust
-734.43134,54.311768,1.341139,12.54481,-8.250696,6.9333467,-10.011933,1.0732639,-13.27999,-4.0824466,-3.898822,-4.5131803,-5.266292,-4.499149,-5.2506814,0.11990486,-5.243117,-1.8178786,-6.851217,-4.277288,-3.5475066,-3.6147802,-4.9211836,-5.1913195,-4.916373,-2.3153605,-4.248094,-3.6177144,-4.1865444,-2.540848,-3.4695961,-0.3674482,-0.09387762,0.8326227,-0.28959697,1.8298465,1.2486147,1.8144506,1.5455325,2.212249,disgust
-826.80133,61.338158,-4.7844462,15.5404625,2.000658,7.7921515,-1.2634214,3.9589689,-11.875425,-9.168425,-4.6280513,-1.2449272,-0.78973144,-4.6652975,-4.6710596,-0.30224004,-0.8312277,-3.0700781,-5.211047,-4.4225674,-3.0336022,-3.2317414,-0.7645424,-3.2433054,-3.9127166,-2.0419142,-3.1111922,-2.3858616,-1.3236701,-0.30142677,-2.2359774,-1.4527586,0.30646905,-1.8193413,-1.6976844,-0.67301226,-0.26129436,-0.55851275,-1.1883065,-0.25701305,sad
-361.18896,27.845062,-24.417683,-5.8142385,-16.108303,-6.1196904,-15.578503,-6.361972,-9.919807,-11.709809,-0.93006223,3.3356032,2.407822,7.526676,7.8327174,3.7783167,4.6733093,-2.0221968,-7.9567485,-0.15127814,2.883605,1.0658343,-0.7431521,0.5225592,2.0395217,5.397116,2.9480128,-0.76690376,-2.6136339,-1.7617394,-1.2415508,-1.0472509,0.0179277,-0.37780577,-0.4355485,1.8642324,1.8827753,0.5185032,-0.3222411,0.794542,fearful
-355.2038,37.438984,-22.085077,-6.2234907,-16.082157,-5.2786603,-18.333103,-3.2804697,-7.4402833,-8.63948,-4.178927,-5.434779,-3.5017743,-3.33311,-6.340202,-0.67182314,0.122012235,-0.49325746,-0.37451082,2.094973,2.5906234,3.4593496,-0.0852568,-0.64030313,-0.22331168,1.4359219,-0.41055232,1.8599125,-0.34952182,-0.119188875,-1.7202144,-0.88868517,0.7148909,0.01856821,-1.1861714,-0.5388232,0.4774383,1.6114138,0.25428116,0.8467949,angry
-747.6314,52.891716,-4.1807866,11.69194,-3.4282026,3.4137092,-6.4345307,0.2275819,-7.80784,-7.427311,-3.1882942,-6.8817163,-4.050827,-1.1446897,-6.2823696,-3.5964637,-2.41891,-4.192234,-3.6461732,-4.6185217,-3.6242054,-3.7407057,-2.8528197,-3.9831808,-3.4115086,-2.4801717,-3.3916156,-2.7232232,-2.7437286,-1.5489167,-1.5461231,-1.1836061,-0.6678462,-2.2016177,-3.2686534,-1.6231419,-1.3964962,-0.52183515,0.8351572,0.9532575,angry
-746.5089,43.637203,-10.270214,6.827247,-3.9282422,0.6471489,-11.98194,-4.5196204,-9.142078,-9.131349,-0.2039074,-5.3544173,-7.915498,-1.0528523,-3.9989502,-4.9300494,-2.2960727,-2.0516436,-4.329538,-4.765815,-1.2407752,-3.3004115,-3.5394192,-1.8490914,-2.770671,1.1693908,-0.81788284,1.4210628,2.3842459,1.7871525,3.777836,2.5374417,4.7232933,3.9125059,1.8912199,1.6230391,0.2239267,-0.57514304,-0.08637154,-0.18280844,fearful
-730.7835,56.75626,-12.5367365,10.968934,-1.9580789,1.9669604,-13.763713,0.01771969,-9.321493,-7.345358,-3.0561292,-3.2825348,-5.018789,-2.4768596,-6.537232,-2.4173095,-2.5120723,-3.7985365,-6.6156483,-3.56058,-3.1550949,-4.182445,-1.6936474,-2.495205,-2.2763963,2.3374217,-2.2387967,-0.1320374,-1.1094522,-0.50190586,-0.84845626,1.0766739,3.8080153,2.9220083,2.4251926,2.912832,1.3145435,1.1623342,-0.26866415,0.65197533,neutral
-818.6541,54.588047,-8.855901,12.798459,0.597035,4.5523486,-11.999045,-0.980717,-10.778257,-6.4238167,-2.0219967,-5.9669466,-1.4940666,-5.4974413,-6.1094246,-0.5606343,-4.981681,-3.5724225,-4.891447,-3.5819178,-4.183823,-3.297097,-2.6484673,-5.0651655,-3.8977473,-1.2108673,-4.687255,-2.8122244,-2.7850475,-1.9953938,-3.0054967,-2.7221792,-1.3964335,-1.8822558,-1.5255542,0.996394,-0.6274636,0.7293867,1.5319542,2.1147552,calm
-840.587,59.326096,-3.0309832,16.46602,-1.0631168,7.79771,-9.016523,0.17668487,-9.699053,-7.062033,-0.13092424,-2.69937,-1.3831224,-4.66111,-4.0465264,-1.5477041,-2.4520957,-3.6315947,-4.1403847,-2.4179957,-2.19327,-3.1618104,-0.62206596,-5.867737,-3.9075413,-0.11631773,-4.561956,-1.9716368,-1.5119032,-0.84758574,-2.070929,-2.1565878,-0.5728521,-3.1748052,-2.145562,-1.0348582,-2.0962484,1.172713,1.760512,2.4397879,calm
-701.2096,51.621227,-17.159756,5.7558756,-8.5191555,3.1141002,-13.370895,-2.3960044,-11.172315,-12.694246,-3.6686478,-6.6275377,-6.6731644,-0.40183082,-5.060832,-5.097593,0.98652524,-3.904646,-6.8088164,-2.118534,-1.1429217,-0.124565504,1.1699269,2.9305148,1.0975088,4.4320273,-0.47372493,0.80233115,-1.0423434,-0.42794743,-0.017369509,-1.0516145,0.15970251,0.48925233,-1.9590683,-0.21546182,-1.3061603,-1.7955647,-0.97413874,0.3297252,happy
-520.1623,63.045876,-38.493347,-2.7349517,-10.855653,-5.4346466,-22.02048,-5.6394944,-12.053558,-17.709774,-4.857716,-6.309401,-12.519988,-2.7497692,-2.1746473,-0.34848776,4.3222523,2.395485,-2.3144054,4.4772897,2.8422918,1.449136,1.816842,0.24640587,-0.00012241023,0.8422876,-2.6265483,2.2676888,1.1588868,-1.1351701,-1.95891,-0.3669545,0.3635128,-0.7096124,-2.2080913,0.9906159,0.7851277,-0.5525103,0.49661195,0.37323523,happy
-814.472,52.883774,-3.764805,16.831594,-3.9487944,7.8574486,-9.551528,0.5858817,-8.976347,-6.7989573,-0.8824806,-5.614718,-1.2469739,-4.5381722,-6.3812532,-0.36008427,-2.0219665,-4.572782,-5.587233,-3.8249898,-1.7791449,-2.5960517,-3.1545863,-4.5755725,-3.1129622,-0.41856083,-4.65705,-2.9830585,-2.311588,-1.8220315,-3.3092883,-1.8600458,0.6728254,-0.69252497,1.4097294,2.3094165,0.7014214,1.7372966,2.0392325,2.190914,calm
-745.69836,53.83832,-3.7709806,11.012442,-2.2976382,3.439384,-10.863487,0.86690754,-9.964824,-5.620054,-2.457335,-3.1111033,-3.7628179,-2.8806422,-6.604651,-1.1160156,-2.5878446,-3.6803074,-5.9411664,-2.8417318,-3.02108,-3.5317965,-2.3517277,-3.5859292,-2.5058513,0.024720702,-4.06615,-0.43441904,-1.1354676,1.9685211,0.37519866,1.5739379,2.0131054,2.6093209,1.5883551,1.7580241,1.4032153,1.9724941,1.6792238,1.8575975,neutral
-848.269,58.99201,-5.404661,14.093776,5.1442456,6.211785,-7.538814,0.5617615,-6.7800083,-7.4047666,-1.0537472,-4.682241,-1.9251354,-5.296308,-5.5054674,-0.9763555,-1.9121957,-5.22079,-5.490424,-3.5495496,-4.0330997,-3.3051417,-2.5856414,-5.482708,-4.3894978,-1.0587338,-5.883653,-3.2337205,-2.819869,-2.579737,-3.7632482,-2.960191,-0.7750403,-3.0306368,-1.4004568,0.78695136,-0.8037712,1.0192177,2.4917986,1.9559598,calm
-595.36053,53.898674,-14.6572895,4.079139,-2.300215,-0.9895492,-14.506567,-2.5397744,-9.126775,-13.126265,-4.5705447,-5.004628,-8.157405,-3.6145306,-3.674377,-7.739552,-2.8415759,-2.3639255,-7.8026857,-2.742164,-2.776332,-3.114884,-2.3913243,-2.6703787,-0.18383917,1.768868,-1.4229397,0.23400806,-0.72073346,0.54462564,1.4834119,0.7582886,2.051574,0.98115605,-0.3123081,0.5501421,0.651274,1.0919158,0.35920614,1.3465765,happy
